range,url,name,passmark,price
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5800HS&id=4170,AMD Ryzen 7 5800HS,20639,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+4750G&id=3789,AMD Ryzen 7 PRO 4750G,116.9,$175.98
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2697+v4+%40+2.30GHz&id=2783,Intel Xeon E5-2697 v4 @ 2.30GHz,46.0,$447.45
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+6800U&id=4923,AMD Ryzen 7 6800U,20549,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900F+%40+2.80GHz&id=3798,Intel Core i9-10900F @ 2.80GHz,49.5,$414.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-1280P&id=4783,Intel Core i7-1280P,42.5,$482.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7451&id=3164,AMD EPYC 7451,14.6,$1399.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-2150B+%40+3.00GHz&id=3162,Intel Xeon W-2150B @ 3.00GHz,20392,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+4700G&id=3836,AMD Ryzen 7 4700G,85.9,$235.45
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900+%40+2.80GHz&id=3745,Intel Core i9-10900 @ 2.80GHz,50.6,$399.99
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+4700GE&id=3847,AMD Ryzen 7 4700GE,20218,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11700+%40+2.50GHz&id=3947,Intel Core i7-11700 @ 2.50GHz,76.8,$262.60
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+PRO+6650H&id=4979,AMD Ryzen 5 PRO 6650H,20103,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1290+%40+3.20GHz&id=3815,Intel Xeon W-1290 @ 3.20GHz,34.1,$588.67*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2699C+v4+%40+2.20GHz&id=3067,Intel Xeon E5-2699C v4 @ 2.20GHz,20079,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+PRO+5650G&id=4381,AMD Ryzen 5 PRO 5650G,20075,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4216+%40+2.10GHz&id=3533,Intel Xeon Silver 4216 @ 2.10GHz,22.0,$912.40
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1350P+%40+4.00GHz&id=4595,Intel Xeon W-1350P @ 4.00GHz,56.4,$354.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2690+v4+%40+2.60GHz&id=2780,Intel Xeon E5-2690 v4 @ 2.60GHz,48.5,$412.45
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2699+v3+%40+2.30GHz&id=2366,Intel Xeon E5-2699 v3 @ 2.30GHz,36.5,$547.21
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12500&id=4675,Intel Core i5-12500,98.6,$202.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-1250P&id=4719,Intel Core i5-1250P,19887,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+5600G&id=4325,AMD Ryzen 5 5600G,160.7,$123.69
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+D-1747NTE+%40+2.50GHz&id=4971,Intel Xeon D-1747NTE @ 2.50GHz,16.5,$1201.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6226+%40+2.70GHz&id=3682,Intel Xeon Gold 6226 @ 2.70GHz,12.6,$1569.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2686+v4+%40+2.30GHz&id=2870,Intel Xeon E5-2686 v4 @ 2.30GHz,19782,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11600K+%40+3.90GHz&id=4236,Intel Core i5-11600K @ 3.90GHz,104.0,$189.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12400F&id=4681,Intel Core i5-12400F,119.7,$164.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11600KF+%40+3.90GHz&id=4261,Intel Core i5-11600KF @ 3.90GHz,95.4,$206.98
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900E+%40+2.80GHz&id=4621,Intel Core i9-10900E @ 2.80GHz,44.4,$444.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2682+v4+%40+2.50GHz&id=3081,Intel Xeon E5-2682 v4 @ 2.50GHz,19702,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2695+v4+%40+2.10GHz&id=2846,Intel Xeon E5-2695 v4 @ 2.10GHz,33.3,$590.10
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-9820X+%40+3.30GHz&id=3369,Intel Core i9-9820X @ 3.30GHz,37.8,$520.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7252&id=4366,AMD EPYC 7252,52.3,$374.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-9900KS+%40+4.00GHz&id=3593,Intel Core i9-9900KS @ 4.00GHz,22.1,$886.80
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12400&id=4677,Intel Core i5-12400,101.8,$192.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+5500&id=4807,AMD Ryzen 5 5500,197.4,$99.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6244+%40+3.60GHz&id=3504,Intel Xeon Gold 6244 @ 3.60GHz,6.6,$2970.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-2245+%40+3.90GHz&id=3691,Intel Xeon W-2245 @ 3.90GHz,23.1,$841.75
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1290E+%40+3.50GHz&id=4276,Intel Xeon W-1290E @ 3.50GHz,38.8,$500.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-4660+v4+%40+2.20GHz&id=3380,Intel Xeon E5-4660 v4 @ 2.20GHz,5.4,$3609.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6137+%40+3.90GHz&id=3381,Intel Xeon Gold 6137 @ 3.90GHz,19365,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E-2386G+%40+3.50GHz&id=4896,Intel Xeon E-2386G @ 3.50GHz,40.1,$482.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+4900HS&id=3694,AMD Ryzen 9 4900HS,19280,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+4900H&id=3756,AMD Ryzen 9 4900H,19260,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4309Y+%40+2.80GHz&id=4462,Intel Xeon Silver 4309Y @ 2.80GHz,42.7,$451.21
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1270P+%40+3.80GHz&id=3839,Intel Xeon W-1270P @ 3.80GHz,24.4,$789.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E-2356G+%40+3.20GHz&id=4701,Intel Xeon E-2356G @ 3.20GHz,57.8,$333.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6126+%40+2.60GHz&id=3219,Intel Xeon Gold 6126 @ 2.60GHz,46.4,$414.29
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6138+%40+2.00GHz&id=3137,Intel Xeon Gold 6138 @ 2.00GHz,44.7,$429.45
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-10700K+%40+3.80GHz&id=3733,Intel Core i7-10700K @ 3.80GHz,70.8,$269.99
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+6600HS+Creator+Edition&id=5024,AMD Ryzen 5 6600HS Creator Edition,19053,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+7730U&id=5215,AMD Ryzen 7 7730U,19034,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1350+%40+3.30GHz&id=4425,Intel Xeon W-1350 @ 3.30GHz,65.1,$291.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2676+v4+%40+2.40GHz&id=3780,Intel Xeon E5-2676 v4 @ 2.40GHz,18978,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-10700KF+%40+3.80GHz&id=3757,Intel Core i7-10700KF @ 3.80GHz,74.2,$255.76
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+6600H&id=4943,AMD Ryzen 5 6600H,18960,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2698+v3+%40+2.30GHz&id=2368,Intel Xeon E5-2698 v3 @ 2.30GHz,25.8,$729.95
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2697+v3+%40+2.60GHz&id=2333,Intel Xeon E5-2697 v3 @ 2.60GHz,100.1,$188.45
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+4800H&id=3676,AMD Ryzen 7 4800H,18840,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Hygon+C86+7255+16-core&id=4658,Hygon C86 7255 16-core,18831,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=ARM+Neoverse-N1+80+Core+2600+MHz&id=4820,ARM Neoverse-N1 80 Core 2600 MHz,18823,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+5600GE&id=4390,AMD Ryzen 5 5600GE,18818,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+3600XT&id=3781,AMD Ryzen 5 3600XT,46.8,$399.98
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5800U&id=4102,AMD Ryzen 7 5800U,18710,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+4800HS&id=3697,AMD Ryzen 7 4800HS,18679,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6144+%40+3.50GHz&id=3110,Intel Xeon Gold 6144 @ 3.50GHz,46.6,$400.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1270E+%40+3.40GHz&id=4700,Intel Xeon W-1270E @ 3.40GHz,50.8,$367.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+PRO+5650GE&id=4385,AMD Ryzen 5 PRO 5650GE,18576,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-9900K+%40+3.60GHz&id=3334,Intel Core i9-9900K @ 3.60GHz,31.2,$595.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-9900KF+%40+3.60GHz&id=3435,Intel Core i9-9900KF @ 3.60GHz,49.5,$374.05
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+4750GE&id=3842,AMD Ryzen 7 PRO 4750GE,18497,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900T+%40+1.50GHz&id=4360,Intel Core i9-11900T @ 1.50GHz,42.0,$439.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5825U&id=4788,AMD Ryzen 7 5825U,18423,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1290T+%40+1.90GHz&id=3908,Intel Xeon W-1290T @ 1.90GHz,37.3,$494.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+D-2183IT+%40+2.20GHz&id=3268,Intel Xeon D-2183IT @ 2.20GHz,10.4,$1764.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-11855M+%40+3.20GHz&id=4417,Intel Xeon W-11855M @ 3.20GHz,40.8,$450.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Embedded+V3C48&id=5118,AMD Ryzen Embedded V3C48,18361,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11850HE+%40+2.60GHz&id=5056,Intel Core i7-11850HE @ 2.60GHz,41.7,$440.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+Extreme+Edition&id=3790,AMD Ryzen 7 Extreme Edition,18261,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+3600X&id=3494,AMD Ryzen 5 3600X,65.2,$280.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E7-8880+v3+%40+2.30GHz&id=2831,Intel Xeon E7-8880 v3 @ 2.30GHz,137.2,$133.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4214R+%40+2.40GHz&id=3711,Intel Xeon Silver 4214R @ 2.40GHz,27.6,$660.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11600+%40+2.80GHz&id=4306,Intel Core i5-11600 @ 2.80GHz,73.3,$247.98
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2686+v3+%40+2.00GHz&id=2568,Intel Xeon E5-2686 v3 @ 2.00GHz,18148,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9800X+%40+3.80GHz&id=3374,Intel Core i7-9800X @ 3.80GHz,53.6,$338.04
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5120T+%40+2.20GHz&id=3229,Intel Xeon Gold 5120T @ 2.20GHz,10.5,$1727.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12450H&id=4727,Intel Core i5-12450H,58.3,$311.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+D-2187NT+%40+2.00GHz&id=3663,Intel Xeon D-2187NT @ 2.00GHz,9.1,$1989.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-2145+%40+3.70GHz&id=3156,Intel Xeon W-2145 @ 3.70GHz,14.8,$1224.67*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+4700S&id=4309,AMD 4700S,18034,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2680+v4+%40+2.40GHz&id=2779,Intel Xeon E5-2680 v4 @ 2.40GHz,65.6,$274.45
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E-2378+%40+2.60GHz&id=4668,Intel Xeon E-2378 @ 2.60GHz,46.5,$386.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1270+%40+3.40GHz&id=3812,Intel Xeon W-1270 @ 3.40GHz,49.5,$362.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900TE+%40+1.80GHz&id=4213,Intel Core i9-10900TE @ 1.80GHz,40.3,$444.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+D-1736NT+%40+2.70GHz&id=5052,Intel Xeon D-1736NT @ 2.70GHz,17826,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2687W+v4+%40+3.00GHz&id=2765,Intel Xeon E5-2687W v4 @ 3.00GHz,18.3,$975.10
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+PRO+3600&id=3495,AMD Ryzen 5 PRO 3600,17807,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11500B+%40+3.30GHz&id=4632,Intel Core i5-11500B @ 3.30GHz,17801,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+3600&id=3481,AMD Ryzen 5 3600,187.3,$95.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+6600U&id=4949,AMD Ryzen 5 6600U,17699,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5120+%40+2.20GHz&id=3154,Intel Xeon Gold 5120 @ 2.20GHz,11.3,$1561.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+2700X&id=3238,AMD Ryzen 7 2700X,144.9,$121.40
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-1270P&id=4720,Intel Core i7-1270P,17568,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11500+%40+2.70GHz&id=4238,Intel Core i5-11500 @ 2.70GHz,76.4,$229.38
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+4980U+Microsoft+Surface+Edition&id=5001,AMD Ryzen 7 4980U Microsoft Surface Edition,17469,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2683+v4+%40+2.10GHz&id=2908,Intel Xeon E5-2683 v4 @ 2.10GHz,45.3,$386.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-4669+v3+%40+2.10GHz&id=2678,Intel Xeon E5-4669 v3 @ 2.10GHz,3.2,$5400.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E-2288G+%40+3.70GHz&id=3546,Intel Xeon E-2288G @ 3.70GHz,32.3,$539.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-3223+%40+3.50GHz&id=3823,Intel Xeon W-3223 @ 3.50GHz,21.2,$820.55*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-6950X+%40+3.00GHz&id=2792,Intel Core i7-6950X @ 3.00GHz,64.3,$269.99
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+5850U&id=4198,AMD Ryzen 7 PRO 5850U,17328,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-1240P&id=4759,Intel Core i5-1240P,17291,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-2140B+%40+3.20GHz&id=3172,Intel Xeon W-2140B @ 3.20GHz,17275,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-7820X+%40+3.60GHz&id=3038,Intel Core i7-7820X @ 3.60GHz,26.5,$650.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11400F+%40+2.60GHz&id=4226,Intel Core i5-11400F @ 2.60GHz,128.5,$133.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M1+Pro+8+Core+3200+MHz&id=4584,Apple M1 Pro 8 Core 3200 MHz,17209,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Embedded+V2748&id=4319,AMD Ryzen Embedded V2748,17166,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+5600H&id=4274,AMD Ryzen 5 5600H,17165,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12500T&id=4804,Intel Core i5-12500T,84.9,$202.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12600T&id=4784,Intel Core i5-12600T,17147,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-1260P&id=4707,Intel Core i7-1260P,17142,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11400+%40+2.60GHz&id=4233,Intel Core i5-11400 @ 2.60GHz,119.0,$143.35
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2689+v4+%40+3.10GHz&id=2853,Intel Xeon E5-2689 v4 @ 3.10GHz,17040,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+1900X&id=3086,AMD Ryzen Threadripper 1900X,113.5,$150.03
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7232P&id=3718,AMD EPYC 7232P,44.5,$382.11
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E-2278G+%40+3.40GHz&id=3606,Intel Xeon E-2278G @ 3.40GHz,34.3,$494.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+4800U&id=3721,AMD Ryzen 7 4800U,16962,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-10700F+%40+2.90GHz&id=3806,Intel Core i7-10700F @ 2.90GHz,73.9,$229.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2680R+v4+%40+2.40GHz&id=3892,Intel Xeon E5-2680R v4 @ 2.40GHz,16865,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+2700X&id=3292,AMD Ryzen 7 PRO 2700X,16846,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12400T&id=4980,Intel Core i5-12400T,99.0,$169.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-9900+%40+3.10GHz&id=3487,Intel Core i9-9900 @ 3.10GHz,41.9,$399.99*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-10700+%40+2.90GHz&id=3747,Intel Core i7-10700 @ 2.90GHz,65.5,$255.42
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E-2336+%40+2.90GHz&id=4666,Intel Xeon E-2336 @ 2.90GHz,47.5,$350.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2698B+v3+%40+2.00GHz&id=2787,Intel Xeon E5-2698B v3 @ 2.00GHz,16633,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+PRO+6650U&id=4827,AMD Ryzen 5 PRO 6650U,16611,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6134+%40+3.20GHz&id=3008,Intel Xeon Gold 6134 @ 3.20GHz,64.1,$259.16
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12500TE&id=4957,Intel Core i5-12500TE,80.9,$205.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+7530U&id=5126,AMD Ryzen 5 7530U,16583,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Embedded+V2718&id=4228,AMD Ryzen Embedded V2718,16500,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2695+v3+%40+2.30GHz&id=2371,Intel Xeon E5-2695 v3 @ 2.30GHz,92.9,$177.03
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-10700E+%40+2.90GHz&id=4652,Intel Core i7-10700E @ 2.90GHz,49.8,$330.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2690+v3+%40+2.60GHz&id=2364,Intel Xeon E5-2690 v3 @ 2.60GHz,390.9,$41.99
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+1800X&id=2966,AMD Ryzen 7 1800X,91.1,$179.99
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+PRO+4400G&id=3828,AMD Ryzen 5 PRO 4400G,16354,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-10700TE+%40+2.00GHz&id=4081,Intel Core i7-10700TE @ 2.00GHz,49.5,$330.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+PRO+4650G&id=3795,AMD Ryzen 5 PRO 4650G,136.2,$119.88
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5118+%40+2.30GHz&id=3148,Intel Xeon Gold 5118 @ 2.30GHz,27.1,$599.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+4500&id=4816,AMD Ryzen 5 4500,168.1,$96.23
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2669+v3+%40+2.30GHz&id=2700,Intel Xeon E5-2669 v3 @ 2.30GHz,16107,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4214+%40+2.20GHz&id=3535,Intel Xeon Silver 4214 @ 2.20GHz,29.2,$550.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11500H+%40+2.90GHz&id=4399,Intel Core i5-11500H @ 2.90GHz,64.2,$250.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2660+v4+%40+2.00GHz&id=2881,Intel Xeon E5-2660 v4 @ 2.00GHz,152.1,$105.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-11865MLE+%40+1.50GHz&id=4900,Intel Xeon W-11865MLE @ 1.50GHz,34.2,$467.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-10885M+%40+2.40GHz&id=3762,Intel Xeon W-10885M @ 2.40GHz,25.6,$623.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+4850U+Mobile&id=4761,AMD Ryzen 7 4850U Mobile,15920,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11400H+%40+2.70GHz&id=4457,Intel Core i5-11400H @ 2.70GHz,63.7,$250.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10980HK+%40+2.40GHz&id=3700,Intel Core i9-10980HK @ 2.40GHz,27.3,$583.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E-2278GE+%40+3.30GHz&id=3763,Intel Xeon E-2278GE @ 3.30GHz,32.2,$494.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5700U&id=4156,AMD Ryzen 7 5700U,15862,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5117+%40+2.00GHz&id=3108,Intel Xeon Gold 5117 @ 2.00GHz,15816,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+4600G&id=3807,AMD Ryzen 5 4600G,156.5,$100.95
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+D-2733NT+%40+2.10GHz&id=4868,Intel Xeon D-2733NT @ 2.10GHz,19.7,$800.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11700T+%40+1.40GHz&id=4558,Intel Core i7-11700T @ 1.40GHz,48.8,$323.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+2700&id=3240,AMD Ryzen 7 2700,120.4,$130.79
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11600H+%40+2.90GHz&id=4629,Intel Core i7-11600H @ 2.90GHz,39.9,$395.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5215+%40+2.50GHz&id=3620,Intel Xeon Gold 5215 @ 2.50GHz,13.1,$1200.12
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+1700X&id=3033,AMD Ryzen 7 PRO 1700X,15695,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-11260H+%40+2.60GHz&id=4477,Intel Core i5-11260H @ 2.60GHz,62.8,$250.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+1700X&id=2969,AMD Ryzen 7 1700X,59.2,$265.00
